ORD100287,2025-11-05 13:15:00,Chennai,Mexican,540.94,27,UPI,1
ORD100087,2025-11-05 14:27:00,Mumbai,Chinese,241.77,30,Debit Card,5
ORD100046,2025-11-05 17:37:00,Ahmedabad,Fast Food,224.91,73,UPI,4
ORD100056,2025-11-06 13:17:00,Ahmedabad,Mexican,247.42,73,Credit Card,7
ORD100116,2025-11-07 07:52:00,Mumbai,North Indian,167.19,70,Credit Card,3
ORD100019,2025-11-08 05:42:00,Bengaluru,South Indian,265.46,29,Credit Card,4
ORD100430,2025-11-08 14:23:00,Mumbai,Healthy,253.29,34,UPI,6
ORD100221,2025-11-09 01:50:00,Bengaluru,Chinese,299.36,55,Credit Card,1
ORD100439,2025-11-09 22:26:00,Bengaluru,South Indian,734.17,74,Cash,7
ORD100051,2025-11-10 19:36:00,Kolkata,Italian,1037.4,44,Cash,1
ORD100126,2025-11-12 13:40:00,Delhi,Fast Food,608.79,15,UPI,4
ORD100448,2025-11-12 16:22:00,Pune,Bakery,1061.28,32,Credit Card,4
ORD100325,2025-11-12 22:14:00,Kolkata,Italian,1111.84,60,Cash,2
ORD100099,2025-11-14 05:10:00,Chennai,Bakery,144.96,27,Cash,3
ORD100054,2025-11-14 19:29:00,Pune,North Indian,1064.32,49,Cash,1
ORD100273,2025-11-15 01:09:00,Ahmedabad,Italian,537.02,27,Debit Card,6
ORD100215,2025-11-15 02:34:00,Chennai,Mexican,1122.48,23,Credit Card,1
ORD100419,2025-11-15 21:27:00,Kolkata,Mexican,254.12,17,Cash,1
ORD100303,2025-11-16 09:33:00,Kolkata,North Indian,767.39,65,Credit Card,4
ORD100386,2025-11-18 00:06:00,Bengaluru,North Indian,818.02,20,Debit Card,6
ORD100009,2025-11-18 06:10:00,Delhi,South Indian,898.29,37,UPI,6
ORD100417,2025-11-18 13:54:00,Delhi,Italian,1143.3,25,UPI,1
ORD100024,2025-11-18 17:16:00,Hyderabad,South Indian,1022.16,40,UPI,2
ORD100397,2025-11-18 21:26:00,Kolkata,Italian,1085.97,48,Wallet,2
ORD100158,2025-11-20 08:24:00,Mumbai,Italian,810.51,53,Credit Card,6
