ORD100095,2025-01-30 08:43:00,Kolkata,Italian,621.36,48,Credit Card,4
ORD100497,2025-01-30 09:12:00,Hyderabad,Italian,250.5,22,UPI,6
ORD100230,2025-02-01 00:58:00,Kolkata,Chinese,280.69,48,Credit Card,2
ORD100048,2025-02-03 05:56:00,Kolkata,South Indian,672.34,43,Cash,2
ORD100401,2025-02-04 13:39:00,Hyderabad,Italian,129.19,49,Cash,5
ORD100459,2025-02-05 03:40:00,Bengaluru,Healthy,911.84,67,Cash,2
ORD100473,2025-02-05 21:14:00,Hyderabad,Chinese,336.43,72,Debit Card,3
ORD100267,2025-02-06 01:22:00,Ahmedabad,Mexican,1064.44,17,Credit Card,4
ORD100107,2025-02-06 20:59:00,Hyderabad,Mexican,500.7,60,UPI,3
ORD100461,2025-02-07 16:03:00,Chennai,North Indian,763.47,29,Wallet,6
ORD100065,2025-02-08 08:03:00,Delhi,South Indian,748.91,74,Cash,3
ORD100092,2025-02-09 09:50:00,Delhi,Fast Food,300.07,69,Cash,3
ORD100125,2025-02-11 04:51:00,Ahmedabad,South Indian,505.81,19,Wallet,1
ORD100010,2025-02-11 14:19:00,Bengaluru,North Indian,774.76,51,Debit Card,3
ORD100066,2025-02-11 17:27:00,Hyderabad,South Indian,531.47,59,Wallet,1
ORD100094,2025-02-12 06:24:00,Kolkata,Italian,1086.47,56,Wallet,2
ORD100159,2025-02-13 07:51:00,Hyderabad,South Indian,727.86,70,Wallet,7
ORD100050,2025-02-17 00:38:00,Pune,North Indian,672.18,45,Cash,2
ORD100040,2025-02-18 10:55:00,Bengaluru,Healthy,1149.46,21,Debit Card,2
ORD100411,2025-02-19 13:50:00,Ahmedabad,Fast Food,394.87,46,Wallet,5
ORD100045,2025-02-19 17:23:00,Hyderabad,Mexican,493.98,64,UPI,6
ORD100302,2025-02-20 01:42:00,Bengaluru,North Indian,733.92,71,Wallet,4
ORD100392,2025-02-20 02:00:00,Ahmedabad,North Indian,1013.24,72,UPI,4
ORD100226,2025-02-20 17:57:00,Chennai,Chinese,253.75,43,Wallet,5
ORD100180,2025-02-20 23:30:00,Chennai,Mexican,998.78,48,Cash,5
