ORD100238,2025-01-01 00:01:00,Bengaluru,Fast Food,583.05,25,Cash,5
ORD100284,2025-01-01 08:45:00,Delhi,South Indian,299.76,73,UPI,7
ORD100161,2025-01-01 17:09:00,Mumbai,Chinese,1185.17,38,Cash,6
ORD100185,2025-01-01 17:34:00,Chennai,Bakery,712.44,72,Cash,1
ORD100030,2025-01-02 02:50:00,Chennai,North Indian,994.19,31,Cash,6
ORD100005,2025-01-02 05:07:00,Ahmedabad,North Indian,278.88,22,Wallet,2
ORD100171,2025-01-03 00:16:00,Chennai,Bakery,1086.44,34,Cash,7
ORD100340,2025-01-04 01:34:00,Bengaluru,Healthy,114.4,44,Credit Card,7
ORD100458,2025-01-05 02:10:00,Bengaluru,South Indian,282.91,43,Credit Card,5
ORD100436,2025-01-05 15:06:00,Ahmedabad,Bakery,120.23,73,UPI,3
ORD100308,2025-01-05 15:42:00,Ahmedabad,Bakery,595.92,46,Wallet,5
ORD100148,2025-01-06 18:56:00,Mumbai,Mexican,968.09,38,Debit Card,7
ORD100041,2025-01-07 09:55:00,Pune,South Indian,766.79,23,Wallet,3
ORD100286,2025-01-07 23:46:00,Mumbai,Healthy,741.73,55,UPI,3
ORD100060,2025-01-10 18:05:00,Bengaluru,Italian,874.49,28,Cash,6
ORD100393,2025-01-12 03:36:00,Ahmedabad,Fast Food,536.9,37,Debit Card,7
ORD100406,2025-01-12 15:46:00,Kolkata,South Indian,999.19,69,Wallet,2
ORD100251,2025-01-12 17:18:00,Mumbai,Fast Food,1133.82,20,Credit Card,3
ORD100274,2025-01-12 18:11:00,Mumbai,South Indian,977.02,59,UPI,6
ORD100086,2025-01-12 19:14:00,Kolkata,Bakery,183.45,47,Credit Card,2
ORD100194,2025-01-13 22:15:00,Pune,South Indian,226.32,63,Debit Card,5
ORD100319,2025-01-14 01:05:00,Kolkata,North Indian,468.72,43,Wallet,1
ORD100237,2025-01-14 06:16:00,Kolkata,Fast Food,998.26,19,UPI,7
ORD100053,2025-01-14 11:16:00,Hyderabad,Italian,717.03,53,Debit Card,6
ORD100114,2025-01-14 17:29:00,Pune,Bakery,1060.94,71,Credit Card,3
