ORD100102,2025-09-04 23:46:00,Delhi,Italian,294.71,46,Cash,2
ORD100073,2025-09-05 12:24:00,Delhi,South Indian,784.3,69,Wallet,2
ORD100135,2025-09-06 05:14:00,Chennai,South Indian,592.15,18,Wallet,4
ORD100323,2025-09-08 05:09:00,Delhi,Healthy,537.99,46,Debit Card,2
ORD100367,2025-09-08 16:10:00,Delhi,Bakery,300.12,36,Credit Card,5
ORD100097,2025-09-10 09:30:00,Hyderabad,Healthy,289.55,73,Cash,3
ORD100312,2025-09-11 04:38:00,Hyderabad,North Indian,237.13,53,Credit Card,3
ORD100212,2025-09-11 13:08:00,Chennai,North Indian,618.73,70,Wallet,1
ORD100142,2025-09-12 06:36:00,Hyderabad,Mexican,332.59,60,UPI,5
ORD100402,2025-09-12 14:42:00,Bengaluru,Bakery,299.58,27,Debit Card,3
ORD100427,2025-09-13 12:57:00,Hyderabad,Italian,695.8,30,UPI,4
ORD100366,2025-09-13 14:28:00,Kolkata,Fast Food,270.76,15,UPI,2
ORD100482,2025-09-14 03:07:00,Chennai,Italian,217.26,31,UPI,2
ORD100359,2025-09-14 09:11:00,Bengaluru,Healthy,172.28,41,Cash,3
ORD100022,2025-09-14 18:42:00,Delhi,Bakery,1166.91,55,UPI,2
ORD100112,2025-09-16 10:48:00,Ahmedabad,Italian,790.69,67,Cash,1
ORD100424,2025-09-17 01:43:00,Ahmedabad,North Indian,567.73,43,Wallet,2
ORD100196,2025-09-17 23:31:00,Delhi,Healthy,417.49,49,Wallet,6
ORD100029,2025-09-18 12:49:00,Hyderabad,South Indian,1051.19,21,Wallet,6
ORD100437,2025-09-19 04:39:00,Ahmedabad,Fast Food,1105.73,15,Cash,3
ORD100117,2025-09-19 07:51:00,Kolkata,Mexican,404.57,58,Debit Card,5
ORD100457,2025-09-19 14:59:00,Ahmedabad,North Indian,151.66,31,Cash,7
ORD100310,2025-09-20 07:00:00,Ahmedabad,Chinese,1183.33,67,Cash,4
ORD100035,2025-09-20 12:49:00,Chennai,Bakery,1139.24,72,Credit Card,6
ORD100034,2025-09-20 16:18:00,Kolkata,Chinese,945.89,36,Credit Card,4
